,id,user,tweet,created_at,prepro
555,1432240372768403460,Yushin,"Baru.... Aja kasus covid mulai turun...
Dah di mulai lagi oleh para kecoa kecoa Kadrun.. https://t.co/082PGnkb7z",2021-08-30 07:14:49,"['covid', 'turun', 'dah', 'kecoa', 'kecoa', 'kadrun']"
558,1432237491688382464,Kartika Lestari Kariono,"Pandemi covid-19 belum berakhir, ancaman kabut asap di musim kemarau udah mengintai di lahan-lahan gambut di Sumsel, termasuk di Desa Air Gading, Kab. Banyuasin. Ancaman terhadap kesehatan dan  makin tinggi. 
@SATU_indonesia @Kompascom 
#SemangatSalingBantu  #PesanBaikUntukSemua https://t.co/DNS9qcGCkd",2021-08-30 07:03:22,"['pandemi', 'covid', 'ancam', 'kabut', 'asap', 'musim', 'kemarau', 'udah', 'intai', 'lahan', 'lahan', 'gambut', 'sumsel', 'desa', 'air', 'gading', 'kab', 'banyuasin', 'ancam', 'sehat', 'semangatsalingbantu', 'pesanbaikuntuksemua']"
559,1432237187588759552,Humas polres sikka,"Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/M2m3MjliKr., menghimbau Forkopimda Mimika untuk melaksanakan strategi pengadilan Covid-19 yakni Prokes ketat 3M, penguatan 3T serta akselerasi program vaksinasi massal.

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/8BEfMZB4Ui",2021-08-30 07:02:09,"['kapolri', 'jenderal', 'polisi', 'drs', 'listyo', 'sigit', 'prabowo', 'menghimbau', 'forkopimda', 'mimika', 'laksana', 'strategi', 'adil', 'covid', 'prokes', 'ketat', 'm', 'kuat', 'akselerasi', 'program', 'vaksinasi', 'massal', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
563,1432235351037251584,Humas polres sikka,"Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/M2m3MjliKr., menghimbau Forkopimda Mimika untuk melaksanakan strategi pengadilan Covid-19 yakni Prokes ketat 3M, penguatan 3T serta akselerasi program vaksinasi massal.

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/Bi0gJK7MUF",2021-08-30 06:54:51,"['kapolri', 'jenderal', 'polisi', 'drs', 'listyo', 'sigit', 'prabowo', 'menghimbau', 'forkopimda', 'mimika', 'laksana', 'strategi', 'adil', 'covid', 'prokes', 'ketat', 'm', 'kuat', 'akselerasi', 'program', 'vaksinasi', 'massal', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
565,1432234644150251520,ahmad khalid,"@HumasPoldaAceh Ayo kita bersama sam cegah Covid 19 #PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi",2021-08-30 06:52:03,"['ayo', 'sam', 'cegah', 'covid', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
566,1432233025346031621,Humas polres sikka,"""Strategi pengendalian Covid-19 di Bali harus diperkuat agar ekonomi terus tumbuh"", Kapolri 

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/RwKqP99hki",2021-08-30 06:45:37,"['strategi', 'kendali', 'covid', 'bal', 'kuat', 'ekonomi', 'tumbuh', 'kapolri', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
567,1432231694736580614,HUMAS POLSEK METRO MENTENG,"Kapolri berharap kepada Forkopimda Bali untuk bersinergi dengan seluruh elemen masyarakat dengan menggunakan pendekatan adat melalui para pemuka adat untuk mengajak warga yang terpapar Covid-19 agar di karantidi Isolasi Terpusat (Isoter).

#patuhippkmdanvaksinasi https://t.co/CkAzxAuxv6",2021-08-30 06:40:20,"['kapolri', 'harap', 'forkopimda', 'bal', 'sinergi', 'elemen', 'masyarakat', 'dekat', 'adat', 'muka', 'adat', 'ajak', 'warga', 'papar', 'covid', 'karantidi', 'isolasi', 'pusat', 'isoter', 'patuhippkmdanvaksinasi']"
568,1432231470618189824,Humas polres sikka,"Polri memberikan bantuan sosial berupa sembako yang dibagikan secara door to door, sebagai bentuk peduli kepada sesama dimasa pandemi covid-19

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/dXXgHxH1J1",2021-08-30 06:39:26,"['polri', 'bantu', 'sosial', 'sembako', 'bagi', 'door', 'to', 'door', 'bentuk', 'peduli', 'masa', 'pandemi', 'covid', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
569,1432230781485604873,Humas polres sikka,"Ditengah situasi wabah pandemi COVID 19 saat ini marilah kita selalu ingat untuk berbagi dan saling membantu meringankan beban sesama agar pandemi covid-19 dapat dilalui

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/E9uo9VsxHn",2021-08-30 06:36:42,"['tengah', 'situasi', 'wabah', 'pandemi', 'covid', 'mari', 'bagi', 'bantu', 'ringan', 'beban', 'pandemi', 'covid', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
570,1432230587452964868,HUMAS POLSEK METRO MENTENG,"Kapolri Bahas Kesiapan PON XX Bersama Forkopimda Mimika

Kapolri Jenderal Drs. Listyo Sigit Prabowo M, Si., Menghimbau Forkopimda Mimika Untuk Melaksanakan Strategi Pengadilan Covid-19 yakni Prokes Keta 3M, Penguat 3T serta Akselerasi Program Vaksinasi Massal. https://t.co/ydFheOH3Oa",2021-08-30 06:35:56,"['kapolri', 'bahas', 'kesiap', 'pon', 'xx', 'forkopimda', 'mimika', 'kapolri', 'jenderal', 'drs', 'listyo', 'sigit', 'prabowo', 'm', 'menghimbau', 'forkopimda', 'mimika', 'laksana', 'strategi', 'adil', 'covid', 'prokes', 'keta', 'm', 'kuat', 'akselerasi', 'program', 'vaksinasi', 'massal']"
571,1432229709945794562,Humas polres sikka,"Mari kita bersama satukan tujuan demi Indonesia bebas dari belenggu Covid-19.

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/48KqyPsjez",2021-08-30 06:32:27,"['mari', 'satu', 'tuju', 'indonesia', 'bebas', 'belenggu', 'covid', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
573,1432229024848220161,Polsek KP Samarinda,"VAKSINASI DAN PROKES
Cara Terbaik Cegah Covid-19
.
#AyoLawanCorona
#poldakaltim 
#polrestasamarinda
#polsekkpsamarinda https://t.co/SIdMQWJ0ID",2021-08-30 06:29:43,"['vaksinasi', 'prokes', 'baik', 'cegah', 'covid', 'ayolawancorona', 'poldakaltim', 'polrestasamarinda', 'polsekkpsamarinda']"
574,1432226999318188032,Humas polres sikka,"salah satu  Kriteria PPKM level 1 yaitu kasus positif covid-19 yang sudah berkurang dari 20 ribu per 100 ribu penduduk perminggu

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/Of11LvsxlF",2021-08-30 06:21:40,"['salah', 'kriteria', 'ppkm', 'level', 'positif', 'covid', 'kurang', 'ribu', 'ribu', 'duduk', 'minggu', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
575,1432226442264252420,Polsek KP Samarinda,"Mari perketat protokol kesehatan 5M serta tingkatkan imunitas dengan melakukan vaksinasi agar terhindar dari penularan virus covid-19
.
#AyoLawanCorona
#poldakaltim 
#polrestasamarinda
#polsekkpsamarinda https://t.co/R5Nte45DDF",2021-08-30 06:19:27,"['mari', 'ketat', 'protokol', 'sehat', 'm', 'tingkat', 'imunitas', 'vaksinasi', 'hindar', 'tular', 'virus', 'covid', 'ayolawancorona', 'poldakaltim', 'polrestasamarinda', 'polsekkpsamarinda']"
576,1432224010645872644,humaspolsekpenebel,"""Strategi pengendalian Covid-19 di Bali harus diperkuat agar ekonomi terus tumbuh"", Kapolri 

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/f0Kl4ZcGct",2021-08-30 06:09:48,"['strategi', 'kendali', 'covid', 'bal', 'kuat', 'ekonomi', 'tumbuh', 'kapolri', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
577,1432223825769336836,humaspolsekpenebel,"Kapolri berharap kepada Forkopimda Bali untuk bersinergi dengan seluruh elemen masyarakat dengan menggunakan pendekatan adat melalu para pemuka adat untuk mengajak warga yang terpapar Covid-19 agar di Karantina di Isolasi Terpusat (Isoter).

#PatuhiPPKMdanVaksinasi
Bersama Cegah https://t.co/SNrYvzjrPj",2021-08-30 06:09:04,"['kapolri', 'harap', 'forkopimda', 'bal', 'sinergi', 'elemen', 'masyarakat', 'dekat', 'adat', 'lalu', 'muka', 'adat', 'ajak', 'warga', 'papar', 'covid', 'karantina', 'isolasi', 'pusat', 'isoter', 'patuhippkmdanvaksinasi', 'cegah']"
578,1432220438306992131,POLSEK MONCONGLOE,"Jika tidak ada urusan penting, masyarakat diharapkan mengurangi mobilitas demi meminimalisir penularan Covid-19.
#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi @ Polsek Moncongloe https://t.co/47LLXagm7F",2021-08-30 05:55:36,"['urus', 'masyarakat', 'harap', 'kurang', 'mobilitas', 'meminimalisir', 'tular', 'covid', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi', 'polsek', 'moncongloe']"
579,1432218060308369416,Shovya Ratna Dewi,"Iyes, apapun vaksin Covid-19 yg tersedia, segera vaksinasi buat bangun antibodi guys #vaksinKokPilahPilih https://t.co/iEQHLF4ce3",2021-08-30 05:46:09,"['iyes', 'apa', 'vaksin', 'covid', 'sedia', 'vaksinasi', 'bangun', 'antibodi', 'guys', 'vaksinkokpilahpilih']"
583,1432212822105022465,binmasresklungkung,"Kapolri berharap kepada Forkopimda Bali untuk bersinergi dengan seluruh elemen masyarakat dengan menggunakan pendekatan adat melalu para pemuka adat untuk mengajak warga yang terpapar Covid-19 agar di Karantina di Isolasi Terpusat (Isoter).

#PatuhiPPKMdanVaksinasi https://t.co/9gY4zZMW52",2021-08-30 05:25:20,"['kapolri', 'harap', 'forkopimda', 'bal', 'sinergi', 'elemen', 'masyarakat', 'dekat', 'adat', 'lalu', 'muka', 'adat', 'ajak', 'warga', 'papar', 'covid', 'karantina', 'isolasi', 'pusat', 'isoter', 'patuhippkmdanvaksinasi']"
584,1432212179973906435,binmasresklungkung,"""Strategi pengendalian Covid-19 di Bali harus diperkuat agar ekonomi terus tumbuh"", Kapolri 

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/gO7ba4Ty4y",2021-08-30 05:22:47,"['strategi', 'kendali', 'covid', 'bal', 'kuat', 'ekonomi', 'tumbuh', 'kapolri', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
585,1432211562635223040,Polrestro Tangerang,"Kapolres Metro Tangerang Kota Kombes Pol Deonijiu De Fatima, S.I.K., S.H. Melaksanakan Peninjauan Giat Vaksinasi Massal Covid-19 dalam rangka Hari Kemerdekaan ke-76 Republik Indonesia bertempat di SMKN 9 Tangerang

""Kesehatan Pulih, Ekonomi Bangkit""

@poldametrojaya https://t.co/9Wioi84dyR",2021-08-30 05:20:20,"['kapolres', 'metro', 'tangerang', 'kota', 'kombes', 'pol', 'deonijiu', 'de', 'fatima', 's', 'i', 'k', 's', 'h', 'laksana', 'tinjau', 'giat', 'vaksinasi', 'massal', 'covid', 'rangka', 'merdeka', 'republik', 'indonesia', 'tempat', 'smkn', 'tangerang', 'sehat', 'pulih', 'ekonomi', 'bangkit']"
586,1432211396662493198,princess violet,Pemerintah terus berkomitmen untuk menyediakan stok vaksin Covid-19 melalui jalur diplomasi luar negeri maupun produksi dalam negeri https://t.co/YxhioNniEe,2021-08-30 05:19:40,"['perintah', 'komitmen', 'sedia', 'stok', 'vaksin', 'covid', 'jalur', 'diplomasi', 'negeri', 'produksi', 'negeri']"
587,1432210533160157188,Shovya Ratna Dewi,"Siap, kak. Biar Indonesia juga cepat pulih dan terbebas dari Virus Covid-19 ❤️ #VaksinKokPilahPilih https://t.co/oJF9d7htSk",2021-08-30 05:16:14,"['kak', 'indonesia', 'cepat', 'pulih', 'bebas', 'virus', 'covid', 'vaksinkokpilahpilih']"
588,1432209876860633090,Polsek Batang Cenaku,"Himbaun Patuhi Protokol Kesehatan

Himbauan terkait pendisiplinan masyarakat dalam rangka adaptasi kebiasaan baru guna mencegah penyebaran covid-19. 

@divisihumaspolri @humaspolda_riau @polisi_indonesia @tribratanewscom @halo_polisi @polisi_ku @tribratanewscom @berita_tribrata https://t.co/5rwMO1dhk0",2021-08-30 05:13:38,"['himbaun', 'patuh', 'protokol', 'sehat', 'himbauan', 'kait', 'disiplin', 'masyarakat', 'rangka', 'adaptasi', 'biasa', 'cegah', 'sebar', 'covid']"
592,1432206797872386054,Shovya Ratna Dewi,"Sebelum melakukan vaksinasi, pastikan kita jaga pola makan dan tidur ya guys, agar badan fit saat vaksinasi. Mau vaksin apapun itu, ga masalah karena sama2 aman dan memiliki fungsi bangun antibodi kita untuk melawan virus Covid-19 
#VaksinKokPilahPilih",2021-08-30 05:01:24,"['vaksinasi', 'pasti', 'jaga', 'pola', 'makan', 'tidur', 'guys', 'badan', 'fit', 'vaksinasi', 'vaksin', 'apa', 'aman', 'milik', 'fungsi', 'bangun', 'antibodi', 'lawan', 'virus', 'covid', 'vaksinkokpilahpilih']"
594,1432205962731872262,Polsek Indralaya,"Jika tidak ada urusan penting, masyarakat diharapkan mengurangi mobilitas demi meminimalisir penularan Covid-19.

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/jQdj7zTXve",2021-08-30 04:58:05,"['urus', 'masyarakat', 'harap', 'kurang', 'mobilitas', 'meminimalisir', 'tular', 'covid', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
597,1432204851652349961,Polresta Jayapura Kota,"Kurangi mobilitasmu demi meminimalisir resiko penularan dan penyebaran virus Covid-19.

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/5VBSt8vv45",2021-08-30 04:53:40,"['kurang', 'mobilitas', 'meminimalisir', 'resiko', 'tular', 'sebar', 'virus', 'covid', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
599,1432204154731040768,Polresta Jayapura Kota,"Polri memberikan bantuan sosial berupa sembako yang dibagikan secara door to door, sebagai bentuk peduli kepada sesama dimasa pandemi covid-19

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/Mml6dr9BGL",2021-08-30 04:50:54,"['polri', 'bantu', 'sosial', 'sembako', 'bagi', 'door', 'to', 'door', 'bentuk', 'peduli', 'masa', 'pandemi', 'covid', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
600,1432204145239285766,Polsek Batang Cenaku,"Potret kepedulian personel Polri Kususnya Polres Inhu &amp; Jajaran dengan membagikan paket sembako kepada masyarakat yang terdampak pandemi Covid-19.

@multimedia.humaspolri 
#bersamacegahcovid19
#ayopakaimasker 
#kesehatanpuIihekonomibangkit https://t.co/PzOaacq5hR",2021-08-30 04:50:51,"['potret', 'peduli', 'personel', 'polri', 'sus', 'polres', 'inhu', 'jajar', 'bagi', 'paket', 'sembako', 'masyarakat', 'dampak', 'pandemi', 'covid', 'humaspolri', 'bersamacegahcovid', 'ayopakaimasker', 'kesehatanpuiihekonomibangkit']"
601,1432204012669980672,HUMAS POLSEK METRO MENTENG,"Vaksinasi Covid-19 Wilayah Menteng

Jakarta, pemantauan #vaksìncovid19 SMPN 08 Pegangsaan Barat untuk usia 12 Th ke atas (30/08/21).

@divisihumaspolri @poldametrojaya @vaksinasimerdeka @kawalcovid19tmg
@PolresJakPus #divisihumaspolri #poldametrojaya #vaksin #cegahcovid19 https://t.co/1ZELhZ4gt9",2021-08-30 04:50:20,"['vaksinasi', 'covid', 'wilayah', 'menteng', 'jakarta', 'pantau', 'vaks', 'ncovid', 'smpn', 'gangsa', 'barat', 'usia', 'th', 'divisihumaspolri', 'poldametrojaya', 'vaksin', 'cegahcovid']"
602,1432203462159179776,Pejuang Impian,"Indonesia sudah berhasil menyuntikkan 59,4 jt orang untuk suntikan vaksin Covid-19 dosis pertama per 26 Agustus 2021 masuk rangking ke-6 di dunia. Wah,inilah salah satu ikhtiar baik kita untuk bangun antibodi #VaksinKokPilahPilih",2021-08-30 04:48:09,"['indonesia', 'hasil', 'suntik', 'jt', 'orang', 'sunti', 'vaksin', 'covid', 'dosis', 'agustus', 'masuk', 'rangking', 'dunia', 'salah', 'ikhtiar', 'bangun', 'antibodi', 'vaksinkokpilahpilih']"
603,1432203216716926980,Polresta Jayapura Kota,"Kapolri berharap kepada Forkopimda Bali untuk bersinergi dengan seluruh elemen masyarakat dengan menggunakan pendekatan adat melalu para pemuka adat untuk mengajak warga yang terpapar Covid-19 agar di Karantina di Isoter. 

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/zbeanxA8hr",2021-08-30 04:47:10,"['kapolri', 'harap', 'forkopimda', 'bal', 'sinergi', 'elemen', 'masyarakat', 'dekat', 'adat', 'lalu', 'muka', 'adat', 'ajak', 'warga', 'papar', 'covid', 'karantina', 'isoter', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
604,1432202568000630785,Pejuang Impian,"Kabar baik juga nih,Saat ini Indonesia berada di peringkat 9 dunia untuk total jumlah penyuntikan vaksin Covid-19 bangun antibodi #VaksinKokPilahPilih https://t.co/ZzSfkMzldv",2021-08-30 04:44:35,"['kabar', 'indonesia', 'peringkat', 'dunia', 'total', 'sunti', 'vaksin', 'covid', 'bangun', 'antibodi', 'vaksinkokpilahpilih']"
606,1432201786014801920,POLSEK MONCONGLOE,"""Strategi pengendalian Covid-19 di Bali harus diperkuat agar ekonomi terus tumbuh"", Kapolri 

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi @ Polsek Moncongloe https://t.co/Lt5oF3eNfx",2021-08-30 04:41:29,"['strategi', 'kendali', 'covid', 'bal', 'kuat', 'ekonomi', 'tumbuh', 'kapolri', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi', 'polsek', 'moncongloe']"
607,1432201701935648770,Humas Polres Temanggung,"Jika tidak ada urusan penting, masyarakat diharapkan mengurangi mobilitas demi meminimalisir penularan Covid-19.
#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/yCgGi0Rgbz",2021-08-30 04:41:09,"['urus', 'masyarakat', 'harap', 'kurang', 'mobilitas', 'meminimalisir', 'tular', 'covid', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
608,1432201621765648389,Pejuang Impian,"Alhamdulillah ya,Indonesia sudah mendatangkan vaksin Covid-19 sejumlah 90jt dosis vaksin periode Januari-Juli. Inilah saatnya bangun antibodi #VaksinKokPilahPilih",2021-08-30 04:40:50,"['alhamdulillah', 'indonesia', 'vaksin', 'covid', 'jt', 'dosis', 'vaksin', 'periode', 'januari', 'juli', 'bangun', 'antibodi', 'vaksinkokpilahpilih']"
610,1432201099193188355,Polsek Nusakambangan,"Jika tidak ada urusan penting, masyarakat diharapkan mengurangi mobilitas demi meminimalisir penularan Covid-19.
#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/t7Fj828bys",2021-08-30 04:38:45,"['urus', 'masyarakat', 'harap', 'kurang', 'mobilitas', 'meminimalisir', 'tular', 'covid', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
611,1432200058439495682,Polsek Nusakambangan,"KAPOLRI BAHAS KESIAPAN PON XX BERSAMA FORKOPIMDA MIMIKA
Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/SOCK6PpMn9., menghimbau Forkopimda Mimika untuk melaksanakan strategi pengadilan Covid-19 yakni Prokes ketat 3M, penguatan 3T serta akselerasi program vaksinasi https://t.co/w9UI3YTauE",2021-08-30 04:34:37,"['kapolri', 'bahas', 'kesiap', 'pon', 'xx', 'forkopimda', 'mimika', 'kapolri', 'jenderal', 'polisi', 'drs', 'listyo', 'sigit', 'prabowo', 'menghimbau', 'forkopimda', 'mimika', 'laksana', 'strategi', 'adil', 'covid', 'prokes', 'ketat', 'm', 'kuat', 'akselerasi', 'program', 'vaksinasi']"
612,1432199557392125952,POLSEK RENGAT BARAT,"Himbaun Patuhi Protokol Kesehatan

Himbauan terkait pendisiplinan masyarakat dalam rangka adaptasi kebiasaan baru guna mencegah penyebaran covid-19. 

@divisihumaspolri @humaspolda_riau @polisi_indonesia @tribratanewscom @halo_polisi @polisi_ku @tribratanewscom @berita_tribrata @ https://t.co/FvvCy0QXlj",2021-08-30 04:32:38,"['himbaun', 'patuh', 'protokol', 'sehat', 'himbauan', 'kait', 'disiplin', 'masyarakat', 'rangka', 'adaptasi', 'biasa', 'cegah', 'sebar', 'covid']"
613,1432198543914065921,POLSEK SRUMBUNG,"Jika tidak ada urusan penting, masyarakat diharapkan mengurangi mobilitas demi meminimalisir penularan Covid-19.
#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/keIRlpbXKU",2021-08-30 04:28:36,"['urus', 'masyarakat', 'harap', 'kurang', 'mobilitas', 'meminimalisir', 'tular', 'covid', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
614,1432198134264840192,POLSEK RENGAT BARAT,"Potret kepedulian personel Polri Kususnya Polres Inhu &amp; Jajaran dengan membagikan paket sembako kepada masyarakat yang terdampak pandemi Covid-19.

@multimedia.humaspolri 
#bersamacegahcovid19
#ayopakaimasker 
#kesehatanpuIihekonomibangkit https://t.co/qTUXjLRAgK",2021-08-30 04:26:58,"['potret', 'peduli', 'personel', 'polri', 'sus', 'polres', 'inhu', 'jajar', 'bagi', 'paket', 'sembako', 'masyarakat', 'dampak', 'pandemi', 'covid', 'humaspolri', 'bersamacegahcovid', 'ayopakaimasker', 'kesehatanpuiihekonomibangkit']"
617,1432196975210815488,refrizalskb,"Lagi pendemi COVID-19 &amp;  Rakyat beejuang menghadapi sulitnya hidup.
Pejabatnya masih saja  KORUPSI..!!!
Sungguh sangat TERLALU..!!! https://t.co/aDD8H8SW0I",2021-08-30 04:22:22,"['demi', 'covid', 'rakyat', 'beejuang', 'hadap', 'sulit', 'hidup', 'jabat', 'korupsi', 'sungguh']"
619,1432195763904208896,POLSEK MENGWI,"Kapolri berharap kepada Forkopimda Bali untuk bersinergi dengan seluruh elemen masyarakat dengan menggunakan pendekatan adat melalu para pemuka adat untuk mengajak warga yang terpapar Covid-19 agar di Karantina di Isolasi Terpusat (Isoter).

#PatuhiPPKMdanVaksinasi https://t.co/mBXsSoNBBX",2021-08-30 04:17:33,"['kapolri', 'harap', 'forkopimda', 'bal', 'sinergi', 'elemen', 'masyarakat', 'dekat', 'adat', 'lalu', 'muka', 'adat', 'ajak', 'warga', 'papar', 'covid', 'karantina', 'isolasi', 'pusat', 'isoter', 'patuhippkmdanvaksinasi']"
620,1432195601416933382,Shovya Ratna Dewi,"Kalau kalian lihat ada pelanggaran terkait pemungutan biaya saat vaksin Covid-19 untuk bangun antibodi, kalian bisa melaporkannya melalui telpon : 1500567 atau via email : pengaduan.itjen@kemenkes.go.id #VaksinKokPilahPilih",2021-08-30 04:16:54,"['lihat', 'langgar', 'kait', 'mungut', 'biaya', 'vaksin', 'covid', 'bangun', 'antibodi', 'lapor', 'telpon', 'via', 'email', 'adu', 'itjen', 'go', 'id', 'vaksinkokpilahpilih']"
621,1432195386265858052,Reskrimkdrj_,"Jika tidak ada urusan penting, masyarakat diharapkan mengurangi mobilitas demi meminimalisir penularan Covid-19.
#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/JcboqgToSD",2021-08-30 04:16:03,"['urus', 'masyarakat', 'harap', 'kurang', 'mobilitas', 'meminimalisir', 'tular', 'covid', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
622,1432195314912432131,Memo Muslimah,"Vaksinasi meringankan gejala jika kita akhirnya terpapar covid-19. Yuk jangan nunda-nunda, segera vaksin untuk bangun antibodi.
#VaksinKokPilahPilih",2021-08-30 04:15:46,"['vaksinasi', 'ringan', 'gejala', 'papar', 'covid', 'yuk', 'nunda', 'nunda', 'vaksin', 'bangun', 'antibodi', 'vaksinkokpilahpilih']"
624,1432194757749469187,HUMAS POLRES KAMPAR,"Mari kita bersama satukan tujuan demi Indonesia bebas dari belenggu Covid-19.

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/Id64uORM8z",2021-08-30 04:13:33,"['mari', 'satu', 'tuju', 'indonesia', 'bebas', 'belenggu', 'covid', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
625,1432194658315104256,HUMAS POLRES KAMPAR,"Ditengah situasi wabah pandemi COVID 19 saat ini marilah kita selalu ingat untuk berbagi dan saling membantu meringankan beban sesama agar pandemi covid-19 dapat dilalui

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/ozXhSlDKmQ",2021-08-30 04:13:10,"['tengah', 'situasi', 'wabah', 'pandemi', 'covid', 'mari', 'bagi', 'bantu', 'ringan', 'beban', 'pandemi', 'covid', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
626,1432194605043175426,HUMAS POLRES KAMPAR,"Polri memberikan bantuan sosial berupa sembako yang dibagikan secara door to door, sebagai bentuk peduli kepada sesama dimasa pandemi covid-19

#PatuhiPPKMdanVaksinasi
Bersama Cegah Pandemi https://t.co/OS5BzP6rT4",2021-08-30 04:12:57,"['polri', 'bantu', 'sosial', 'sembako', 'bagi', 'door', 'to', 'door', 'bentuk', 'peduli', 'masa', 'pandemi', 'covid', 'patuhippkmdanvaksinasi', 'cegah', 'pandemi']"
627,1432194513712271361,Memo Muslimah,"Semua vaksin baik, jangan pilih-pilih, segera vaksin. Menunda vaksin Covid-19 karena memilih merek tertentu  memperlambat percepatan target vaksinasi.
Vaksin untuk bangun antibodi.
 #VaksinKokPilahPilih",2021-08-30 04:12:35,"['vaksin', 'pilih', 'pilih', 'vaksin', 'tunda', 'vaksin', 'covid', 'pilih', 'merek', 'lambat', 'cepat', 'target', 'vaksinasi', 'vaksin', 'bangun', 'antibodi', 'vaksinkokpilahpilih']"
629,1432194418195398670,Shovya Ratna Dewi,"Ingat ya guys, semua vaksin Covid-19 itu gratis untuk seluruh masyarakat Indonesia! Jenis apapun itu. Jadi, ga ada alasan buat nunda-nunda, biar bangun antibodi ya. #VaksinKokPilahPilih",2021-08-30 04:12:12,"['guys', 'vaksin', 'covid', 'gratis', 'masyarakat', 'indonesia', 'jenis', 'apa', 'alas', 'nunda', 'nunda', 'bangun', 'antibodi', 'vaksinkokpilahpilih']"
630,1432194397018357763,Reskrimkdrj_,"KAPOLRI BAHAS KESIAPAN PON XX BERSAMA FORKOPIMDA MIMIKA
Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/ERICixKyOd., menghimbau Forkopimda Mimika untuk melaksanakan strategi pengadilan Covid-19 yakni Prokes ketat 3M, penguatan 3T serta akselerasi program vaksinasi https://t.co/AWEMq6POK7",2021-08-30 04:12:07,"['kapolri', 'bahas', 'kesiap', 'pon', 'xx', 'forkopimda', 'mimika', 'kapolri', 'jenderal', 'polisi', 'drs', 'listyo', 'sigit', 'prabowo', 'menghimbau', 'forkopimda', 'mimika', 'laksana', 'strategi', 'adil', 'covid', 'prokes', 'ketat', 'm', 'kuat', 'akselerasi', 'program', 'vaksinasi']"
